"name","sku","description","search_keywords","availability_description","price","retail_price","sale_price","calculated_price","is_visible","is_featured","inventory_level","inventory_warning_level","warranty","weight","width","height","depth","fixed_cost_shipping_price","is_free_shipping","inventory_tracking","brand_id","page_title","categories","condition","upc","custom_url","primary_image","availability","brand","cost_price","image_1","image_2","image_3","image_4","image_5","image_6"
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-YELLOW-XS-7483F0D8","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-YELLOW-S-D9425BC0","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-YELLOW-M-604112C7","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-YELLOW-L-27D092D8","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-YELLOW-XL-FDCCA518","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-ORANGE-XS-2C19CB7D","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-ORANGE-S-8155DF4F","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-ORANGE-M-ADD531DA","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-ORANGE-L-57EDD6E1","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-ORANGE-XL-F5D96EC8","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-RED-XS-BA861FF4","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-RED-S-F6E63DF2","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-RED-M-3DF159FB","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
"[Sample] Jimmy Choo, extra high dynamite cheetahs","JCEHDC-RED-L-37E3CA5B","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","380.0000","0.0000","0.0000","380.0000",true,true,"","","","1.0000","14.0000","7.0000","5.0000","0.0000",true,"none",10,"","Shoes","New","","/sample-jimmy-choo-extra-high-dynamite-cheetahs/","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2","available","Jimmy Choo","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/178/coco-jamiew-92284__99734.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/179/coco-jamiew-92286__14175.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/180/coco-jamiew-92285__02180.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/58/images/181/hero-coco-jamiew-92283__41595.1426274995.1280.1280.jpg?c=2",,
